"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP"
"667","Yakov Trenin","NSH","C","21","201.7","2","4","2","2","6","66.67"
"775","Zack MacEwen","VAN","C","17","160.1","5","1","1","0","6","60.00"
"785","Cody Glass","VGK","C","39","424.21666666667","4","2","1","1","6","54.55"
"787","Casey Mittelstadt","BUF","C","31","325.01666666667","3","3","3","0","6","54.55"
"798","Morgan Frost","PHI","C","20","215.21666666667","1","5","3","2","6","50.00"
"843","Jesperi Kotkaniemi","MTL","C","36","397.78333333333","5","1","0","1","6","50.00"
"850","Rasmus Sandin","TOR","D","28","362.56666666667","1","5","2","3","6","40.00"
"855","Par Lindholm","BOS","C","40","373.05","3","3","2","1","6","54.55"
"867","Joel Kellman","S.J","C","31","326.13333333333","3","3","2","1","6","85.71"
"6","Deryk Engelland","VGK","D","49","681.05","1","4","1","3","5","15.63"
"12","Trevor Daley","DET","D","43","591.35","0","5","2","3","5","31.25"
"13","Frans Nielsen","DET","C","60","630.91666666667","3","2","1","1","5","50.00"
"33","David Backes","ANA, BOS","R","22","195.35","0","5","4","1","5","62.50"
"49","Andrej Sekera","DAL","D","57","865.81666666667","1","4","3","1","5","23.81"
"158","Justin Schultz","PIT","D","46","737.46666666667","3","2","0","2","5","16.67"
"166","Dale Weise","MTL","R","23","202.5","1","4","3","1","5","62.50"
"178","Zac Rinaldo","CGY","C","19","153.1","3","2","1","1","5","83.33"
"212","Brian Dumoulin","PIT","D","28","480.51666666667","0","5","3","2","5","14.71"
"245","Stephen Johns","DAL","D","17","278.33333333333","2","3","1","2","5","50.00"
"252","Jon Merrill","VGK","D","49","783.48333333333","2","3","1","2","5","16.13"
"260","Vladimir Tarasenko","STL","R","10","128.51666666667","1","4","2","2","5","83.33"
"282","Tom Kuhnhackl","NYI","R","28","271.08333333333","3","2","1","1","5","71.43"
"293","Micheal Ferland","VAN","L","14","124.63333333333","1","4","3","1","5","83.33"
"335","Brett Ritchie","BOS","R","27","263.36666666667","2","3","2","1","5","62.50"
"404","Shayne Gostisbehere","PHI","D","42","616.68333333333","2","3","0","3","5","23.81"
"427","Brett Kulak","MTL","D","56","922.7","0","5","3","2","5","14.29"
"437","Joseph Blandisi","PIT","C","21","170.26666666667","2","3","3","0","5","71.43"
"443","Joakim Ryan","L.A","D","35","598.1","1","4","2","2","5","41.67"
"449","Tim Schaller","L.A, VAN","C, L","53","459.1","4","1","0","1","5","50.00"
"486","Adam Erne","DET","L","56","597.98333333333","2","3","3","0","5","55.56"
"519","Mirco Mueller","N.J","D","50","745.26666666667","2","3","1","2","5","21.74"
"652","Mathieu Joseph","T.B","R","37","384.36666666667","4","1","0","1","5","41.67"
"675","Kevin Stenlund","CBJ","C","32","375.18333333333","3","2","1","1","5","41.67"
"698","Sami Niku","WPG","D","17","259.26666666667","0","5","3","2","5","62.50"
"703","Kevin Rooney","N.J","C","49","458.95","2","3","3","0","5","38.46"
"706","Joey Anderson","N.J","R","18","193.41666666667","3","2","1","1","5","71.43"
"714","Libor Hajek","NYR","D","28","407.48333333333","0","5","2","3","5","33.33"
"731","Logan Brown","OTT","C","23","219.5","0","5","3","2","5","45.45"
"759","Patrick Russell","EDM","R","45","464.5","0","5","4","1","5","55.56"
"770","Matt Luff","L.A","R","18","180.63333333333","1","4","2","2","5","71.43"
"793","Gabriel Vilardi","L.A","C","10","112.55","2","3","2","1","5","83.33"
"814","Oscar Fantenberg","VAN","D","36","514.21666666667","1","4","1","3","5","38.46"
"848","Noah Dobson","NYI","D","34","408.3","1","4","2","2","5","31.25"
"851","Karson Kuhlman","BOS","C","25","291.01666666667","0","5","4","1","5","83.33"
"856","Juuso Riikola","PIT","D","36","438.95","1","4","3","1","5","35.71"
"881","Jakob Lilja","CBJ","L","37","359.73333333333","2","3","2","1","5","41.67"
"21","Braydon Coburn","T.B","D","40","510.76666666667","1","3","0","3","4","15.38"
"51","Roman Polak","DAL","D","41","549.08333333333","0","4","0","4","4","30.77"
"76","Bryan Little","WPG","C","7","89.116666666667","1","3","2","1","4","80.00"
"86","Cal Clutterbuck","NYI","R","37","397.1","2","2","1","1","4","50.00"
"145","Colin Wilson","COL","C","9","97.083333333333","0","4","1","3","4","57.14"
"160","Cameron Gaunce","T.B","D","3","34.083333333333","1","3","2","1","4","100.00"
"240","Martin Marincin","TOR","D","26","346.23333333333","1","3","1","2","4","28.57"
"274","Jarred Tinordi","NSH","D","28","411.7","1","3","2","1","4","23.53"
"284","Tim Heed","S.J","D","38","444.2","1","3","1","2","4","40.00"
"322","Logan Shaw","WPG","R","35","231.6","3","1","1","0","4","100.00"
"336","Markus Granlund","EDM","C","34","317.96666666667","3","1","0","1","4","50.00"
"371","Luke Glendening","DET","C","60","714.41666666667","3","1","1","0","4","44.44"
"469","John Hayden","N.J","C","43","398.3","3","1","0","1","4","36.36"
"523","Ross Johnston","NYI","L","32","252.91666666667","3","1","1","0","4","50.00"
"525","Dakota Mermis","N.J","D","10","166.06666666667","1","3","1","2","4","36.36"
"550","Brendan Perlini","CHI, DET","L","40","368.7","1","3","2","1","4","80.00"
"608","Dryden Hunt","FLA","L","21","214.55","0","4","2","2","4","57.14"
"672","Dean Kukan","CBJ","D","33","484.6","0","4","3","1","4","30.77"
"716","Carl Grundstrom","L.A","R","13","155.03333333333","0","4","3","1","4","44.44"
"736","Josh Mahura","ANA","D","11","153.18333333333","1","3","1","2","4","57.14"
"742","Riley Stillman","FLA","D","34","540.26666666667","0","4","2","2","4","20.00"
"783","Morgan Geekie","CAR","C","2","17.8","3","1","0","1","4","100.00"
"822","Drake Batherson","OTT","C, R","23","296.43333333333","2","2","1","1","4","57.14"
"828","Alexander True","S.J","C","12","113.7","0","4","2","2","4","66.67"
"846","Barrett Hayton","ARI","C","20","215.35","1","3","2","1","4","50.00"
"858","Ilya Lyubushkin","ARI","D","51","705.2","0","4","3","1","4","14.81"
"871","Ville Heinola","WPG","D","8","134.16666666667","1","3","0","3","4","50.00"
"24","Brent Seabrook","CHI","D","32","499.96666666667","2","1","0","1","3","17.65"
"64","Justin Abdelkader","DET","L","49","473.76666666667","0","3","2","1","3","50.00"
"68","Vladimir Sobotka","BUF","C","16","198","1","2","1","1","3","33.33"
"69","Niklas Hjalmarsson","ARI","D","27","423.45","1","2","1","1","3","30.00"
"77","Alex Biega","DET","D","49","707.5","0","3","2","1","3","18.75"
"93","Korbinian Holzer","ANA, NSH","D","49","678.35","1","2","0","2","3","16.67"
"122","Yannick Weber","NSH","D","41","547.46666666667","1","2","0","2","3","15.00"
"144","Luke Schenn","T.B","D","25","266.05","1","2","1","1","3","30.00"
"146","Mikkel Boedker","OTT","L","20","166.5","1","2","1","1","3","60.00"
"171","Greg Pateryn","MIN","D","20","257.96666666667","0","3","0","3","3","25.00"
"177","Luke Witkowski","T.B","R","12","103.2","1","2","1","1","3","100.00"
"205","John Moore","BOS","D","24","326.16666666667","2","1","1","0","3","27.27"
"234","Andrew Agozzino","ANA, PIT","L","22","148.08333333333","1","2","2","0","3","42.86"
"236","Matt Irwin","ANA, NSH","D","36","468.51666666667","0","3","1","2","3","23.08"
"370","Matt Tennyson","N.J","D","20","238.8","0","3","0","3","3","18.75"
"379","Phillip Di Giuseppe","NYR","L","20","218.73333333333","1","2","1","1","3","37.50"
"382","Stefan Matteau","CBJ","C","9","105","2","1","0","1","3","60.00"
"431","Josh Anderson","CBJ","R","26","318.01666666667","1","2","1","1","3","30.00"
"450","Danny DeKeyser","DET","D","8","140.48333333333","0","3","1","2","3","50.00"
"489","Valentin Zykov","VGK","L","15","160.06666666667","0","3","1","2","3","60.00"
"492","Nic Petan","TOR","C","16","163.5","0","3","2","1","3","60.00"
"569","Andreas Englund","OTT","D","24","233.98333333333","0","3","3","0","3","75.00"
"586","Christoffer Ehn","DET","C","54","485.7","2","1","1","0","3","100.00"
"600","Dylan Sikura","CHI","R","9","88.433333333333","1","2","1","1","3","75.00"
"604","Jake Evans","MTL","C","13","119.51666666667","2","1","0","1","3","75.00"
"664","Dennis Gilbert","CHI","D","21","291.95","1","2","0","2","3","30.00"
"678","Aleksi Saarela","FLA","C","9","104.11666666667","2","1","1","0","3","75.00"
"681","Mikhail Vorobyev","PHI","C","20","191.56666666667","1","2","2","0","3","60.00"
"689","Rudolfs Balcers","OTT","L","15","152.91666666667","1","2","2","0","3","50.00"
"701","Adam Brooks","TOR","C","7","52.066666666667","0","3","2","1","3","100.00"
"713","Julien Gauthier","CAR, NYR","R","17","137.05","0","3","1","2","3","50.00"
"726","Kieffer Bellows","NYI","L","8","82.15","2","1","0","1","3","75.00"
"733","Andrew Peeke","CBJ","D","22","293.8","1","2","1","1","3","27.27"
"738","Givani Smith","DET","R","21","172.55","2","1","1","0","3","100.00"
"790","Jesper Boqvist","N.J","C","35","344.81666666667","3","0","0","0","3","75.00"
"808","Erik Brannstrom","OTT","D","31","385.68333333333","0","3","2","1","3","23.08"
"815","Calle Rosen","COL, TOR","D","12","151.66666666667","0","3","0","3","3","50.00"
"839","Isac Lundestrom","ANA","C","15","166.4","0","3","2","1","3","42.86"
"156","Cody Goloubef","DET, OTT","D","26","346.83333333333","1","1","0","1","2","15.38"
"176","Mark Barberio","COL","D","21","265.76666666667","0","2","2","0","2","18.18"
"211","Brandon Pirri","VGK","C","16","172.11666666667","0","2","1","1","2","100.00"
"256","Nick Bjugstad","PIT","C","13","133.13333333333","1","1","1","0","2","33.33"
"301","Matthew Peca","MTL, OTT","C","14","135.96666666667","0","2","1","1","2","50.00"
"304","Scott Wilson","BUF","L","6","68.45","1","1","1","0","2","66.67"
"312","Fredrik Claesson","N.J","D","5","67.3","1","1","1","0","2","50.00"
"331","Tomas Jurco","EDM","R","12","115.71666666667","0","2","2","0","2","50.00"
"339","Xavier Ouellet","MTL","D","12","150.93333333333","0","2","2","0","2","33.33"
"421","Charles Hudon","MTL","L","15","155.06666666667","1","1","0","1","2","200.00"
"464","Connor Clifton","BOS","D","31","416.58333333333","2","0","0","0","2","11.76"
"526","Nathan Walker","STL","L","5","55.15","1","1","1","0","2","100.00"
"527","Joel Hanley","DAL","D","8","87.15","0","2","1","1","2","50.00"
"531","Christian Folin","MTL","D","16","215.6","1","1","0","1","2","22.22"
"605","Jacob Middleton","S.J","D","10","97.1","0","2","2","0","2","66.67"
"607","Joe Hicketts","DET","D","6","92.9","0","2","0","2","2","66.67"
"640","Nicholas Merkley","N.J","R","4","41.633333333333","1","1","1","0","2","100.00"
"650","Jeremy Lauzon","BOS","D","19","252.05","1","1","0","1","2","22.22"
"657","Zach Senyshyn","BOS","R","4","33.716666666667","0","2","1","1","2","100.00"
"668","Austin Czarnik","CGY","C","8","70.2","1","1","0","1","2","100.00"
"688","Christian Jaros","OTT","D","13","123.93333333333","0","2","1","1","2","50.00"
"715","Rasmus Asplund","BUF","C","29","253.28333333333","1","1","0","1","2","28.57"
"739","Nick Caamano","DAL","R","12","114.48333333333","1","1","0","1","2","50.00"
"740","Connor Bunnaman","PHI","C","21","190.26666666667","1","1","0","1","2","20.00"
"743","Noah Gregor","S.J","C","28","267.7","2","0","0","0","2","18.18"
"751","Michael McLeod","N.J","C","12","117.35","0","2","2","0","2","33.33"
"776","Gerald Mayhew","MIN","C","13","132.78333333333","2","0","0","0","2","25.00"
"805","Ryan Poehling","MTL","C","27","254.73333333333","1","1","1","0","2","50.00"
"827","Adam Johnson","PIT","C","7","46.65","1","1","1","0","2","66.67"
"842","Martin Kaut","COL","R","9","83.066666666667","1","1","1","0","2","66.67"
"854","Joel Persson","EDM","D","13","193.38333333333","0","2","0","2","2","28.57"
"862","Logan O'Connor","COL","R","16","128.5","2","0","0","0","2","40.00"
"863","Taro Hirose","DET","L","26","257.2","2","0","0","0","2","66.67"
"864","Nico Sturm","MIN","C","6","65.566666666667","0","2","0","2","2","66.67"
"40","Andrew Ladd","NYI","L","4","46.35","1","0","0","0","1","50.00"
"52","Troy Brouwer","STL","R","13","118.76666666667","1","0","0","0","1","25.00"
"85","Chris Stewart","PHI","R","16","122.88333333333","0","1","1","0","1","33.33"
"137","Micheal Haley","NYR","C","22","120","1","0","0","0","1","100.00"
"159","Aaron Ness","ARI","D","24","288.08333333333","0","1","1","0","1","7.69"
"183","Brian Lashoff","DET","D","9","118.05","0","1","0","1","1","50.00"
"232","Brandon Manning","EDM","D","9","97.033333333333","1","0","0","0","1","100.00"
"257","Derek Forbort","CGY, L.A","D","20","319.46666666667","0","1","0","1","1","20.00"
"281","Jani Hakanpaa","ANA","D","5","80.6","1","0","0","0","1","50.00"
"285","Sam Carrick","ANA","C","9","107.21666666667","0","1","0","1","1","33.33"
"296","Ben Street","N.J","C","3","23.916666666667","0","1","0","1","1","100.00"
"298","Cory Conacher","T.B","C","4","41.1","0","1","0","1","1","100.00"
"313","Nick Seeler","CHI, MIN","D","12","133.61666666667","0","1","0","1","1","50.00"
"317","T.J. Tynan","COL","C","16","123.43333333333","0","1","1","0","1","50.00"
"323","Andy Andreoff","PHI","C","14","119.35","0","1","1","0","1","33.33"
"325","Alan Quine","CGY","C","9","87.4","1","0","0","0","1","100.00"
"340","Miikka Salomaki","NSH","R","5","57.45","1","0","0","0","1","50.00"
"378","Pontus Aberg","TOR","L","5","42.55","0","1","0","1","1","100.00"
"380","Brendan Gaunce","BOS","C","1","9.1666666666667","0","1","1","0","1","100.00"
"426","Gemel Smith","T.B","C","3","25.483333333333","1","0","0","0","1","100.00"
"432","Paul LaDue","L.A","D","2","25.1","0","1","0","1","1","inf"
"442","Christian Djoos","ANA, WSH","D","11","160.26666666667","0","1","1","0","1","16.67"
"448","Buddy Robinson","CGY","R","5","58.583333333333","1","0","0","0","1","100.00"
"467","Jonny Brodzinski","S.J","C","3","20.85","0","1","1","0","1","50.00"
"476","Peter Cehlarik","BOS","L","3","31.316666666667","0","1","1","0","1","100.00"
"494","Carl Dahlstrom","WPG","D","15","204.03333333333","0","1","0","1","1","33.33"
"524","Colby Cave","EDM","C","11","94.866666666667","1","0","0","0","1","100.00"
"533","Patrick Brown","VGK","C","1","9.5833333333333","1","0","0","0","1","100.00"
"534","Daniel Carr","NSH","L","11","110.71666666667","1","0","0","0","1","25.00"
"572","Ryan MacInnis","CBJ","C","10","92.216666666667","0","1","0","1","1","50.00"
"574","Maxim Letunov","S.J","C","3","27.233333333333","1","0","0","0","1","100.00"
"581","Mark Friedman","PHI","D","6","80.533333333333","0","1","1","0","1","50.00"
"592","Clark Bishop","CAR","C","5","36.833333333333","0","1","1","0","1","100.00"
"595","Anton Lindholm","COL","D","4","44.833333333333","0","1","0","1","1","33.33"
"596","Anthony Angello","PIT","C","8","45.05","1","0","0","0","1","50.00"
"611","Cole Bardreau","NYI","C","10","80.283333333333","0","1","1","0","1","100.00"
"634","David Kase","PHI","R","6","57.033333333333","1","0","0","0","1","50.00"
"649","Daniel Sprong","ANA","R","8","96.3","0","1","1","0","1","25.00"
"654","Kyle Capobianco","ARI","D","9","120.56666666667","1","0","0","0","1","25.00"
"676","J.C. Beaudin","OTT","C","22","180.91666666667","0","1","0","1","1","20.00"
"677","Lukas Vejdemo","MTL","C","7","54.95","1","0","0","0","1","50.00"
"686","Niko Mikkola","STL","D","5","67.283333333333","0","1","0","1","1","25.00"
"700","Mason Marchment","TOR","L","4","31.633333333333","0","1","1","0","1","100.00"
"722","Tyler Benson","EDM","L","7","67.883333333333","0","1","1","0","1","50.00"
"727","Carsen Twarynski","PHI","L","15","154.48333333333","1","0","0","0","1","50.00"
"729","Tim Gettinger","NYR","L","2","15.733333333333","0","1","0","1","1","100.00"
"744","Dennis Cholowski","DET","D","36","559.61666666667","0","1","0","1","1","7.69"
"750","Vitaly Abramov","OTT","R","2","11.566666666667","1","0","0","0","1","100.00"
"761","Egor Korshkov","TOR","R","1","10.133333333333","1","0","0","0","1","100.00"
"763","Lucas Carlsson","CHI","D","6","79.833333333333","0","1","0","1","1","16.67"
"771","Mathieu Olivier","NSH","R","8","60.366666666667","0","1","1","0","1","50.00"
"774","Gage Quinney","VGK","C","3","28.183333333333","0","1","1","0","1","50.00"
"782","Cale Fleury","MTL","D","41","549.43333333333","1","0","0","0","1","6.67"
"786","Mikey Anderson","L.A","D","6","95.066666666667","1","0","0","0","1","20.00"
"791","Klim Kostin","STL","C","4","34.066666666667","1","0","0","0","1","100.00"
"795","Jack Studnicka","BOS","C","2","22.183333333333","0","1","1","0","1","50.00"
"803","Timothy Liljegren","TOR","D","11","105.41666666667","0","1","0","1","1","33.33"
"807","Lias Andersson","NYR","C","17","126.38333333333","0","1","0","1","1","50.00"
"819","Eetu Luostarinen","CAR","C","8","78.9","0","1","1","0","1","100.00"
"820","Alexander Volkov","T.B","R","9","90.75","0","1","1","0","1","100.00"
"823","Jonathan Davidsson","OTT","R","6","32.6","0","1","1","0","1","100.00"
"829","Zach Whitecloud","VGK","D","16","209.93333333333","0","1","0","1","1","12.50"
"830","Kiefer Sherwood","ANA","R","10","120.85","0","1","1","0","1","50.00"
"832","Joel L'Esperance","DAL","R","3","18.466666666667","1","0","0","0","1","100.00"
"835","Martin Fehervary","WSH","D","6","87.416666666667","0","1","0","1","1","16.67"
"847","Liam Foudy","CBJ","C","2","27.683333333333","0","1","0","1","1","100.00"
"852","Jordan Gross","ARI","D","2","30.733333333333","0","1","0","1","1","33.33"
"860","David Gustafsson","WPG","C","22","132.78333333333","1","0","0","0","1","50.00"
"877","Lean Bergmann","S.J","C","12","98.016666666667","0","1","1","0","1","100.00"
"878","Joel Kiviranta","DAL","L","11","114.58333333333","1","0","0","0","1","100.00"
"18","Jonathan Ericsson","DET","D","18","226.11666666667","0","0","0","0","0","0.00"
"99","Mark Letestu","WPG","C","7","66.266666666667","0","0","0","0","0","0.00"
"101","Karl Alzner","MTL","D","4","51.516666666667","0","0","0","0","0","0.00"
"103","Steven Kampfer","BOS","D","10","125.95","0","0","0","0","0","0.00"
"104","Paul Carey","BOS","C","1","5.85","0","0","0","0","0","-"
"179","Dalton Prout","S.J","D","2","24.683333333333","0","0","0","0","0","0.00"
"217","Jordan Szwarz","OTT","R","3","14.65","0","0","0","0","0","-"
"223","Kevin Connauton","COL","D","4","53.183333333333","0","0","0","0","0","-"
"224","Gabriel Dumont","MIN","C","3","33.833333333333","0","0","0","0","0","-"
"251","Dalton Smith","BUF","L","1","1.4333333333333","0","0","0","0","0","0.00"
"272","Dylan McIlrath","DET","D","16","192.2","0","0","0","0","0","0.00"
"278","Michael Chaput","ARI","C","2","18.566666666667","0","0","0","0","0","-"
"288","Kevin Gravel","TOR","D","3","31.05","0","0","0","0","0","-"
"290","Brandon Davidson","CGY, S.J","D","12","145.36666666667","0","0","0","0","0","0.00"
"291","Zach Trotman","PIT","D","8","104.7","0","0","0","0","0","0.00"
"295","Michael Sgarbossa","WSH","C","2","16.216666666667","0","0","0","0","0","-"
"299","Brian Gibbons","CAR","C","15","134.43333333333","0","0","0","0","0","0.00"
"309","Tyler Graovac","VAN","C","8","43.233333333333","0","0","0","0","0","-"
"320","Steven Fogarty","NYR","C","7","38.75","0","0","0","0","0","-"
"354","Sven Baertschi","VAN","L","6","61.15","0","0","0","0","0","-"
"393","Derrick Pouliot","STL","D","2","16.666666666667","0","0","0","0","0","-"
"412","Boo Nieves","NYR","C","4","27.1","0","0","0","0","0","0.00"
"423","Trevor Carrick","S.J","D","3","15.85","0","0","0","0","0","-"
"428","Thomas Di Pauli","PIT","C","2","11.966666666667","0","0","0","0","0","-"
"433","Jake Bischoff","VGK","D","4","57.383333333333","0","0","0","0","0","0.00"
"436","Riley Barber","MTL","R","9","73.8","0","0","0","0","0","-"
"445","Ashton Sautner","VAN","D","1","2.8166666666667","0","0","0","0","0","-"
"446","Jayson Megna","COL","C","8","52.866666666667","0","0","0","0","0","0.00"
"455","Anton Blidh","BOS","L","7","69.383333333333","0","0","0","0","0","0.00"
"457","John Gilmour","BUF","D","4","61.65","0","0","0","0","0","-"
"459","Tyler Lewington","WSH","D","6","58.433333333333","0","0","0","0","0","0.00"
"465","Luke Johnson","MIN","C","3","30.2","0","0","0","0","0","-"
"483","Marko Dano","CBJ","L","3","21.3","0","0","0","0","0","-"
"491","Steven Santini","NSH","D","2","18.516666666667","0","0","0","0","0","0.00"
"493","Gustav Olofsson","MTL","D","3","24.316666666667","0","0","0","0","0","-"
"495","Justin Bailey","VAN","R","2","10.65","0","0","0","0","0","-"
"512","Samuel Morin","PHI","D","1","12.533333333333","0","0","0","0","0","-"
"522","Jean-Sebastien Dea","BUF","C","3","22.366666666667","0","0","0","0","0","-"
"562","Nikolay Goldobin","VAN","R","1","8.6166666666667","0","0","0","0","0","-"
"564","John Quenneville","CHI","C","9","91.233333333333","0","0","0","0","0","0.00"
"570","Josh Jacobs","N.J","D","2","32.5","0","0","0","0","0","0.00"
"580","Jake Walman","STL","D","1","11.066666666667","0","0","0","0","0","0.00"
"583","William Lagesson","EDM","D","8","80.333333333333","0","0","0","0","0","0.00"
"585","Chase De Leo","ANA","C","1","14.616666666667","0","0","0","0","0","-"
"588","Austin Poganski","STL","R","1","5.9","0","0","0","0","0","-"
"593","CJ Suess","WPG","L","1","6.4333333333333","0","0","0","0","0","-"
"622","Anthony Richard","NSH","C","1","4.1666666666667","0","0","0","0","0","-"
"631","Evgeny Svechnikov","DET","L","4","30.2","0","0","0","0","0","-"
"633","Keegan Kolesar","VGK","R","1","12.016666666667","0","0","0","0","0","-"
"665","Gabriel Carlsson","CBJ","D","6","60.666666666667","0","0","0","0","0","0.00"
"679","Colton White","N.J","D","6","75.4","0","0","0","0","0","0.00"
"682","Christian Wolanin","OTT","D","3","46.916666666667","0","0","0","0","0","0.00"
"683","Alexandre Carrier","NSH","D","3","32.2","0","0","0","0","0","0.00"
"692","Brett Seney","N.J","L","2","19.866666666667","0","0","0","0","0","-"
"694","Cameron Hughes","BOS","C","1","9.3","0","0","0","0","0","-"
"699","Kole Sherwood","CBJ","R","3","19.916666666667","0","0","0","0","0","-"
"709","Maxime Lajoie","OTT","D","6","45.1","0","0","0","0","0","0.00"
"723","Kale Clague","L.A","D","4","52.083333333333","0","0","0","0","0","0.00"
"728","Beck Malenstyn","WSH","L","3","23.05","0","0","0","0","0","-"
"730","Trent Frederic","BOS","C","2","12.85","0","0","0","0","0","-"
"747","Henrik Borgstrom","FLA","C","4","40.933333333333","0","0","0","0","0","-"
"752","Tage Thompson","BUF","C","1","6.9833333333333","0","0","0","0","0","-"
"754","German Rubtsov","PHI","C","4","27.183333333333","0","0","0","0","0","-"
"762","Janne Kuokkanen","N.J","L","1","11.8","0","0","0","0","0","-"
"764","Otto Koivula","NYI","L","12","93.616666666667","0","0","0","0","0","0.00"
"765","Brandon Hagel","CHI","L","1","11.8","0","0","0","0","0","0.00"
"766","Calvin Thurkauf","CBJ","C","3","24.016666666667","0","0","0","0","0","-"
"767","Joachim Blichfeld","S.J","R","3","37.6","0","0","0","0","0","-"
"769","Rhett Gardner","DAL","C","8","69.666666666667","0","0","0","0","0","0.00"
"773","Brennan Menell","MIN","D","5","62.266666666667","0","0","0","0","0","0.00"
"780","Conor Timmins","COL","D","2","18.25","0","0","0","0","0","0.00"
"784","Jaret Anderson-Dolan","L.A","C","4","40.216666666667","0","0","0","0","0","-"
"788","Urho Vaakanainen","BOS","D","5","74.583333333333","0","0","0","0","0","0.00"
"797","Jason Robertson","DAL","L","3","32.35","0","0","0","0","0","0.00"
"804","Josh Norris","OTT","C","3","41.85","0","0","0","0","0","0.00"
"818","Gustav Lindstrom","DET","D","16","224.2","0","0","0","0","0","0.00"
"824","Max Veronneau","OTT","R","4","32.85","0","0","0","0","0","-"
"825","Sheldon Dries","COL","C","5","33.85","0","0","0","0","0","-"
"833","Lukas Radil","S.J","C","14","127","0","0","0","0","0","0.00"
"834","Oliver Wahlstrom","NYI","R","9","83.866666666667","0","0","0","0","0","0.00"
"840","Nicolas Beaudin","CHI","D","1","16.983333333333","0","0","0","0","0","0.00"
"853","Lawrence Pilut","BUF","D","13","185.21666666667","0","0","0","0","0","0.00"
"861","Otto Leskinen","MTL","D","5","50.766666666667","0","0","0","0","0","0.00"
"866","Danil Yurtaykin","S.J","L","4","46.316666666667","0","0","0","0","0","0.00"
"872","Tobias Bjornfot","L.A","D","3","35.9","0","0","0","0","0","-"
"874","Alexander Yelesin","CGY","D","4","48.5","0","0","0","0","0","0.00"
"875","Anton Wedin","CHI","L","4","35.85","0","0","0","0","0","0.00"
"879","Andrei Chibisov","WPG","R","2","14.9","0","0","0","0","0","-"
"880","Joona Luoto","WPG","L","16","103.51666666667","0","0","0","0","0","-"
"882","Nikolai Knyzhov","S.J","D","3","32.283333333333","0","0","0","0","0","-"